department,province,district,ubigeo,population_permanent,idh,monetary_poverty,life_expectancy,complete_secondary_edu,years_edu,family_income,number_hh,hh_1_nbi_or_more,hh_inadequate_char,overcrowded_hh,hh_wo_sanitation,hh_school_absence,hh_high_economic_dependence,life_expectancy_norm,years_edu_norm,edu_achievement,family_income_norm,aai,co,ntl,no2,o3,pm25,so2,tmmn,tmmx,new_cases,cases_full_total,cases_study_total,cases_work_total,cases_full_intra,cases_study_intra,cases_work_intra,cases_full_inter,cases_study_inter,cases_work_inter,in_degree,out_degree,degree,in_strength,out_strength,strength,in_closeness,out_closeness,closeness,betweenness,eigenvector,page_rank,authority,hub
LIMA,LIMA,EL AGUSTINO,150111,191624,0.70122061,16.689837,84.18354012,73.86248429999999,9.6693,1381.776152,51766,5766,871,4058,38,800,367,0.9863923353333334,0.5541760563380282,0.7393476951996839,0.5463594937119675,0.7243272782559026,0.7484854076329301,0.5241284467385948,0.9110679739422256,0.537803688124699,0.889712430868847,0.1093748817029273,0.7224831999740974,0.57760638380467,326,149444,58444,93593,67480,31309,37535,81964,27135,56058,41,41,82,0.18082947355229778,0.6457591137572591,0.8265885873095571,0.01072550352061068,0.010187908660130236,0.041699999573183995,0,0.06269794610152485,0.01025492725982954,0.05663383300122939,0.7998837373024694
LIMA,LIMA,INDEPENDENCIA,150112,204990,0.697405438,20.590949,81.47797084,76.6261415,9.6624,1398.713698,54293,8718,3427,4602,669,724,528,0.941299514,0.5536901408450704,0.7219336953516273,0.553230709127789,0.654332035727631,0.747086424309108,0.4776692155512669,0.7939724945712969,0.4580405436799789,0.8383721811961169,0.08447123254956784,0.7403737720512349,0.5630105448640157,270,152356,62265,93440,82742,41934,43143,69614,20331,50297,40,41,81,0.27046977946264333,0.64103484931192,0.9115046287745633,0.010866263289111831,0.010452751010171122,0.04239754622741403,0.003658536585365854,0.05719970248101017,0.010556150483041518,0.07899641724205553,0.7432339637639263
LIMA,LIMA,JESUS MARIA,150113,69031,0.836180982,0.519235,82.17063814,81.4129353,13.0988,1914.218576,23794,453,48,288,0,115,14,0.952843969,0.7956901408450705,0.8707287475999549,0.7623604770791075,0.563789814671227,0.6666185436905367,0.7356193593243181,0.6266697374481804,0.5096917816643308,0.8329529381000567,0.09133751047413508,0.7488073717434629,0.5617869915953214,18,56507,21430,36633,20106,8135,12742,36401,13295,23891,41,40,81,0.8539641553844768,0.581055465509189,1.4350196208936659,0.028233236357344586,0.00978983698927829,0.04476398427013501,0,0.3748763882307343,0.04253003049395306,0.27682100204882887,0.8471256664525242
LIMA,LIMA,LA MOLINA,150114,134095,0.793272471,1.168268,82.36418986,78.47066219999999,13.238,1653.862361,40245,843,151,517,13,160,34,0.956069831,0.8054929577464788,0.8775576995185935,0.6567392945233266,0.6235373242397334,0.7287000304114429,0.37198363486958624,0.7692636704612751,0.5542668711069566,0.9129291588132624,0.1198475207988174,0.6913996904578968,0.5746589404580996,35,108516,44408,66754,48305,25217,24704,60211,19191,42050,41,41,82,1.0487934060067456,0.6382388600089685,1.6870322660157135,0.020635090507236418,0.010813683909741847,0.04301662590676114,0.04024390243902439,0.2630055450378278,0.03276672118605405,0.31130457936797135,0.8327920512882226
LIMA,LIMA,LA VICTORIA,150115,166465,0.712486256,11.057018,81.35010002,75.0875939,10.4249,1440.678495,51132,5325,410,4366,10,631,165,0.9391683336666666,0.6073873239436619,0.7552740833091156,0.570254967545639,0.6608469297709627,0.6980391453359437,0.8102020732802573,0.7430742909784825,0.5237456850252931,0.8603208085456304,0.08993921071442078,0.7397114506384921,0.5724539689659928,353,128862,46352,84896,75948,25263,52144,52914,21089,32752,41,41,82,1.539862005972859,0.5715500623653473,2.1114120683382067,0.03570949978244597,0.010017921724739467,0.04497843768811482,0.042682926829268296,0.4854451503444186,0.05549432088111454,0.4958670728677152,0.7356399789181266
LIMA,LIMA,LINCE,150116,52055,0.822136078,1.452933,82.22529614,82.88216560000001,12.5571,1847.49689,18193,614,110,426,0,98,8,0.9537549356666666,0.7575422535211268,0.8500056842585372,0.7352928559837728,0.5750219336749536,0.6703872276495828,0.8955588525607554,0.619530170428374,0.4840410848454514,0.8403687556087748,0.08580123765436187,0.7410179868968234,0.5642531864259751,41,41640,14999,27785,16121,6151,10512,25519,8848,17273,41,40,81,0.50354173392007,0.6242015752968377,1.1277433092169078,0.019605291352218373,0.00989456369088856,0.04343691157255458,0,0.22761196014122884,0.02723061594955718,0.16242891207718194,0.903542580065353
LIMA,LIMA,LOS OLIVOS,150117,313849,0.753197914,7.881448000000001,82.22582174,79.5136872,11.0914,1566.038489,89749,5865,547,4355,4,929,259,0.9537636956666666,0.6543239436619718,0.789981279949234,0.6211109488843813,0.6274496843530601,0.7418071345017251,0.7606455864025609,0.6911561492399816,0.4502469409118344,0.8338357695887224,0.09474351824705111,0.7637842769293309,0.5583644000294561,294,246137,100554,152478,131976,69774,67329,114161,30780,85149,41,41,82,0.6950859214102598,0.6366184598943596,1.33170438130462,0.014441804925153302,0.010650668858666475,0.043568703571538754,0.11341463414634147,0.11445360399665341,0.018492641441424807,0.19130505811724016,0.7243256172971386
LIMA,LIMA,LURIGANCHO,150118,230013,0.678874995,18.234247,80.34222508,74.78460940000001,9.4953,1348.428017,66221,14005,5687,4927,3923,888,564,0.922370418,0.5419225352112677,0.7070030518508649,0.5328308385395537,0.4747992800927172,0.7223654521452596,0.11261456223944216,0.9343291439099822,0.393017325494632,0.7746258533976212,0.12429286182596884,0.6264532791708669,0.5587677748193058,238,173864,75159,103094,115974,54038,65270,57890,21121,37824,40,41,81,0.34309429315439705,0.5829504232164449,0.926044716370842,0.014400802198489814,0.01012277671790355,0.03534422883408204,0.025609756097560974,0.07601046070660199,0.012190564704343213,0.10328052442190831,0.6163737768943842
LIMA,LIMA,LURIN,150119,85227,0.691154232,18.264468,79.70375163,71.2550607,9.5231,1468.892071,23865,4518,1913,1737,918,356,129,0.9117291938333332,0.5438802816901408,0.704181461533317,0.5817006373225152,0.7172067408671703,0.5967118054487736,0.1075520073560015,0.394814766072251,0.5297518018350449,0.7104054584079886,0.10951679869346548,0.6939648492066024,0.5755147090642582,59,66034,26890,40370,44669,18164,27435,21365,8726,12935,41,41,82,1.037332996431904,0.5629768312660891,1.600309827697993,0.011207392373505836,0.012497181709473068,0.03321925559767131,0.2073170731707317,0.10105681912822297,0.01890534833465668,0.2509808218488615,0.46628202306091754
LIMA,LIMA,MAGDALENA DEL MAR,150120,57535,0.827377375,0.782218,82.27094378,79.9645839,12.9307,1882.476187,19239,464,48,310,0,107,16,0.9545157296666666,0.7838521126760564,0.8649850699762073,0.7494832401622717,0.5178016824776258,0.6574125329314924,0.6152544239616115,0.5609001776666446,0.4898039505079557,0.7278955666126206,0.09067383984191248,0.7519821515416094,0.5401057398709077,27,46644,17361,30322,14864,5844,9446,31780,11517,20876,41,40,81,0.3452745380569384,0.5765261170547513,0.9218006551116896,0.016421511909344544,0.009805479911207482,0.041241498136706384,0,0.17178977972893347,0.021188923551219638,0.11202158183001547,0.8263750059596622
LIMA,LIMA,MIRAFLORES,150122,92749,0.81457821,0.08549999999999999,81.95825784,78.0917281,13.7643,1765.245985,37626,270,24,129,0,119,3,0.9493042973333332,0.842556338028169,0.8943390589902565,0.7019253488843813,0.5266892428254033,0.6657793814973136,0.6976457453026874,0.54704875962361,0.519029619243625,0.8094695120600708,0.08693530108136288,0.743337132136435,0.5564365905555608,17,73032,23502,51441,32240,9965,23551,40792,13537,27890,41,41,82,1.9245165952252983,0.6175230437340653,2.542039638959365,0.040429811377694275,0.010026594355307894,0.04450250359734119,0.06585365853658537,0.7932063503957479,0.08568565615152332,0.6250354901333901,0.8550871763842522
LIMA,LIMA,PACHACAMAC,150123,106010,0.645634317,20.000896,77.99290926,71.1727208,8.7898,1304.010578,30335,7385,4643,2521,520,388,270,0.8832151543333334,0.4922394366197183,0.6593582713389115,0.5148115935091278,0.61756457368827955,0.6314275495780555,0.0628530252341299,0.5181943804698295,0.5515473779439514,0.7243000412833104,0.11628985663405177,0.6699775137419853,0.5728280203034525,108,82094,35463,47995,45746,24473,22154,36348,10990,25841,41,41,82,0.1995729157566525,0.6814680312534386,0.8810409470100911,0.008844588163335686,0.013010521462632464,0.03808725265067383,0.05121951219512195,0.0304469816057399,0.007731127342795034,0.049978162622730415,0.6812398021802362
LIMA,LIMA,PUCUSANA,150124,14151,0.619068012,23.739385,77.49313819,67.0560748,8.9302,1187.006637,4377,1479,1193,286,205,47,33,0.8748856365,0.5021267605633802,0.6627997363602192,0.46734549168357,0.6472828739750566,0.6593078378375298,0.05303905634854979,0.24340330328354276,0.4796666639335072,0.755910883749516,0.10008227620301628,0.7488415663792601,0.5853331270729464,13,10573,4495,6234,7596,3223,4485,2977,1272,1749,41,39,80,0.047874520000407844,0.3869667450453475,0.4348412650457554,0.003580641831840875,0.0135380177894209,0.031487873483759546,0,0.004942827114727532,0.004336756804610602,0.011166108955354513,0.36055517180413266
LIMA,LIMA,PUENTE PIEDRA,150125,317617,0.661334953,22.678988,80.14771942,73.4817063,9.1351,1294.089446,87287,19410,10731,6739,2753,1313,757,0.919128657,0.516556338028169,0.689044072056838,0.5107867935091278,0.7329557947833572,0.7181739124492142,0.3288263257712134,0.633546094623939,0.43041103977566414,0.8037208270988921,0.1196096011382093,0.7315688969453051,0.5539321420979889,312,239895,104384,141107,145948,72565,77370,93947,31819,63737,40,40,80,0.4277588284106468,0.5758885328962073,1.0036473613068544,0.00976670367313928,0.010337333393548802,0.03782382488783001,0.05,0.041539347690168336,0.009908159344804683,0.1072380807558476,0.5540733132753857
LIMA,LIMA,PUNTA HERMOSA,150126,14689,0.675871767,19.183087,77.61941486,68.164794,9.6852,1445.499148,5730,2346,2081,287,94,56,28,0.8769902476666668,0.5552957746478874,0.6978459564522133,0.5722106077079108,0.7417456563729863,0.585654910992427,0.03438418776288852,0.3006514443640192,0.5371818944617986,0.6660486779149145,0.1027938291024809,0.6853511262123018,0.5809807752146775,6,11371,4145,7385,5560,1887,3764,5811,2258,3621,41,41,82,0.18804742104468222,0.5875064532782652,0.7755538743229473,0.007825337711443767,0.012680335637703705,0.03123418345850302,0,0.011106980325687422,0.005927017968455032,0.04062201173034536,0.5339626470217819
LIMA,LIMA,PUNTA NEGRA,150127,6565,0.704913257,14.288621,76.68396155,67.75862070000001,10.3245,1606.61748,2032,251,121,102,5,26,11,0.8613993591666668,0.6003169014084507,0.7191054124189016,0.6375730141987829,0.7275528505966747,0.5744997773244538,0.02297694533423086,0.25159570967954203,0.5429980567239793,0.6286484451437571,0.11493468850871671,0.6790468418099748,0.5819437941680117,4,5099,2030,3161,2597,1238,1421,2502,792,1740,38,40,78,0.06702135573694748,0.6514788169464427,0.7185001726833902,0.0045823048199032075,0.014517075040417495,0.03427326000813164,0,0.0033772830940050494,0.004396705386535229,0.013908620327762961,0.5487053080215132
LIMA,LIMA,RIMAC,150128,169595,0.713798909,11.429909,81.917349,75.4134746,10.3406,1438.222874,48540,5763,2097,3168,133,687,231,0.9486224833333332,0.6014507042253521,0.7553473774660474,0.5692587724137931,0.6731581177812445,0.7168307403876489,0.4401638961787893,0.7632756465091793,0.4891534586760023,0.8705263867601029,0.0869005175052506,0.7324085242356619,0.5701591665732656,321,126859,49460,80092,64044,31412,34031,62815,18048,46061,40,40,80,0.22674596927570512,0.6744726578046643,0.9012186270803692,0.00949653123540916,0.01023923012375664,0.04838019855943301,0,0.06885633039394269,0.01121544809797941,0.06971400417362429,0.9787177016357111
LIMA,LIMA,SAN BARTOLO,150129,6901,0.731334335,13.336333,80.69828253,76.6773163,10.3621,1562.547885,2148,253,100,137,19,12,9,0.9283047088333334,0.6029647887323943,0.7481544310107223,0.6196948823529411,0.7704549615071125,0.6194224331660131,0.03209822921518773,0.22534052773573732,0.6221954372644316,0.6532775634819878,0.1348211546436386,0.7177234146471577,0.5953457447295737,9,5421,2068,3430,3202,1307,1958,2219,761,1472,41,38,79,0.21003455577140376,0.587201442091032,0.7972359978624356,0.004909628265727156,0.014119004400899141,0.031463276651407635,0.05975609756097561,0.005189380742336618,0.00544419074737781,0.04013081059967691,0.4903804402919991
LIMA,LIMA,SAN BORJA,150130,107055,0.817821823,0.463208,82.44592673,79.0744758,13.4618,1782.544475,34940,464,38,284,1,132,21,0.9574321121666666,0.8212535211267605,0.8867324812798426,0.7089429918864097,0.6258467727434784,0.686584738011684,0.9549183731145848,0.6813844837796934,0.5425265868037603,0.9130162518721874,0.08288510147884715,0.7342136847037168,0.569403232543997,17,84604,30853,55477,26238,9649,17259,58366,21204,38218,41,41,82,1.013705565360627,0.594387143199808,1.6080927085604348,0.025782404508182002,0.010343438605327776,0.03948024500190084,0.003658536585365854,0.38591482152008894,0.04366209422248185,0.3244588067505258,0.8355650113779275
LIMA,LIMA,SAN ISIDRO,150131,56388,0.786357398,0.05734629999999999,82.06671429,78.78056140000001,13.7376,1583.536198,21073,144,7,78,0,56,6,0.9511119048333332,0.8406760563380282,0.8941906985042042,0.6282094109533468,0.550170156500805,0.6725220084309177,0.7183130768675833,0.605481345002303,0.5127283212664323,0.7977278108271945,0.08651928951105983,0.7439485910181786,0.5554965046810421,9,43087,14757,29223,18044,4642,13918,25043,10115,15305,41,40,81,2.287107967349092,0.542666613424909,2.829774580774,0.0480434631728055,0.009864823090756345,0.048146146002907876,0.12195121951219512,1,0.10447673410019487,0.7599184691743722,0.6682853353750612
LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1004690,0.690557115,17.703940000000003,81.02086523,73.4362382,9.5645,1406.985081,274168,50144,27256,20663,2902,3964,1851,0.9336810871666666,0.5467957746478874,0.7145158314070998,0.5565862397565923,0.58263160489737,0.7548171383857329,0.32719156392958487,1,0.4780896312148585,0.8303957572100594,0.11086918413271156,0.6689670067832926,0.5578645583765692,1527,768494,315611,478273,507891,253215,275919,260603,62396,202354,41,41,82,0.4897379674450621,0.7101299678054355,1.1998679352504984,0.015433068366062017,0.010431017726834592,0.047860779051596865,0.003048780487804878,0.13596442095258274,0.018735416909423208,0.14875852908968062,1
LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,344625,0.720347381,15.181919999999998,82.43102993,77.2166644,9.899,1485.509132,89347,12171,4899,6030,544,1273,649,0.9571838321666666,0.5703521126760562,0.7388719922257317,0.5884418385395537,0.6617906296953997,0.7642438314317637,0.8068293037063976,0.5570507336974403,0.5450561254191966,0.9370995575205376,0.11345986488155536,0.7388069929284882,0.5684641322800733,461,266634,103623,169129,137594,67198,74554,129040,36425,94575,41,41,82,0.4275348583118498,0.6799287042777432,1.1074635625895928,0.014804573592797876,0.011788468302436926,0.03528714975285047,0.01768292682926829,0.10045868506929061,0.014877226981433508,0.12540906235683136,0.76309972861581
LIMA,LIMA,SAN LUIS,150134,49424,0.785010717,5.473567,84.25595605,81.0181986,11.5712,1652.118523,14619,938,81,733,0,138,23,0.9875992675,0.688112676056338,0.8243661655057806,0.6560318551724138,0.6886145635913309,0.7095564827059122,0.8737923466332908,0.7873264460090806,0.5602934866088833,0.8992832652168685,0.09020495723591872,0.7289418338432351,0.5778208483298249,47,39672,14699,25739,15481,6193,9668,24191,8506,16071,41,40,81,0.3100902137319331,0.6260179405564051,0.9361081542883378,0.014781720001465614,0.010353438936312744,0.03655930882432739,0,0.10837349042254664,0.015089138005543179,0.09578540233140471,0.8063942935166789
LIMA,LIMA,SAN MARTIN DE PORRES,150135,629296,0.736825976,10.343179,81.87071305,79.3169197,10.6966,1510.786406,176653,14781,2637,9952,409,2010,679,0.9478452175,0.6265211267605634,0.7706134268637624,0.5986963107505071,0.6031909015400789,0.7100174951222097,0.6840226435752226,0.6458511548331909,0.4406849842980032,0.8021264085827325,0.09263145950551248,0.7686485076005953,0.5483243538246247,612,488493,200073,298868,233512,110988,128232,254981,89085,170636,41,41,82,0.5135162498358606,0.5398166922241265,1.0533329420599868,0.017553854512307048,0.010163721415248541,0.041508354669683084,0.14085365853658535,0.12089151343609347,0.01781569035083597,0.15118884121583032,0.6641651392562975
LIMA,LIMA,SAN MIGUEL,150136,147699,0.808917881,1.581726,82.00700216,76.96728929999999,12.6181,1828.365695,46210,1418,173,981,0,273,36,0.9501167026666668,0.761838028169014,0.8507849524351138,0.7275317221095334,0.5168541531437255,0.657080228119992,0.7354123335973392,0.5468513522405738,0.4641300218379359,0.7088263417966852,0.08299223489327302,0.7634408749524911,0.5367956540364176,78,118906,46343,75236,47435,23554,25342,71471,22789,49894,41,41,82,0.4449107773851072,0.5570371199507491,1.0019478973358567,0.02033145798390892,0.009769225214226428,0.04150552954370222,0,0.20116467443658922,0.024605494488097956,0.14115288280823826,0.7739575165656783
LIMA,LIMA,SANTA ANITA,150137,188829,0.727809582,9.643694,82.74208298,76.7822852,10.2079,1499.53219,55636,5736,535,4523,25,647,289,0.9623680496666668,0.5921056338028169,0.7548665736403106,0.594130705882353,0.7261747893268826,0.758891930033179,0.8849591867406138,0.9552214252813056,0.581263648712541,0.9299764817476238,0.11134780614001674,0.7181712265613772,0.5804085235544931,248,150275,58410,94628,81281,36590,46347,68994,21820,48281,40,40,80,0.6755025752374654,0.6565933269559673,1.3320959021934324,0.01794167268537662,0.010275541223038476,0.03862565082696864,0.02378048780487805,0.17356833802019986,0.02289050732031066,0.20424377813048436,0.7558280824614774
LIMA,LIMA,SANTA MARIA DEL MAR,150138,915,0.742192723,7.065562,79.79715765,64.2857143,10.1935,1825.093047,300,31,9,17,0,5,2,0.9132859608333334,0.5910915492957747,0.7347350635018416,0.726204075862069,0.7314103622843741,0.6430180680419016,0.05977913501082232,0.23280910706060412,0.515527076039215,0.7709779237707871,0.10478484099914873,0.7566647727269649,0.596260766074548,0,718,255,473,320,61,265,398,194,208,30,32,62,0.04332092473341582,0.49999999999999994,0.5433209247334158,0.004332238230703267,0.01314613849325822,0.02604124737802901,0,9.245415397396856e-4,0.003963158566199193,0.009146007070787056,0.37105951271093146
LIMA,LIMA,SANTA ROSA,150139,26208,0.642883013,22.028653,77.92040865,67.88598569999999,9.3683,1269.513303,8649,2270,1678,591,110,117,65,0.8820068108333333,0.5329788732394366,0.6856318226478836,0.5008167557809331,0.6055400272821017,0.6796798028153931,0.1725732204983272,0.3942883463841547,0.5023518832831754,0.8649115538402773,0.11299515630469507,0.7365869580841381,0.5323780316084783,19,19402,8504,11245,8942,4805,4307,10460,3699,6938,34,39,73,0.01502250097243446,0.5156787762906307,0.530701277263065,0.0034658914927148637,0.010571495953928112,0.03413837480758284,0,8.843977974623598e-4,0.0037431511184074758,0.0034471594697284306,0.44600052449758193
LIMA,LIMA,SANTIAGO DE SURCO,150140,315252,0.795789646,1.231283,82.26855555,79.054446,13.0101,1682.491098,100585,2598,575,1393,78,622,90,0.9544759258333334,0.7894436619718309,0.8680466405405993,0.668353386612576,0.614478395106427,0.6855100864618962,0.6473188067101627,0.6173915904454825,0.5442744419572676,0.9303387547239298,0.10279104641639192,0.7357647213538173,0.5665912992609339,131,251865,98436,160239,114160,54167,64725,137705,44269,95514,41,41,82,1.5831160719134192,0.6464979485131257,2.2296140204265456,0.03356269020430531,0.010731420373975233,0.04494707990291114,0.23902439024390243,0.5238995399791446,0.05910861140059006,0.49482490182372124,0.824890280951908
LIMA,LIMA,SURQUILLO,150141,86614,0.803055556,2.7475590000000003,81.89254847,79.8913043,12.1825,1796.54201,29262,1213,89,911,0,217,40,0.9482091411666664,0.7311619718309859,0.8326430599984519,0.7146215050709939,0.5852047782134591,0.6646882143699191,1,0.5876488780680398,0.5091834140981784,0.8737399226108985,0.07916743286396494,0.7404322249839818,0.5618169389663453,77,68998,24588,45885,25758,8701,17751,43240,15887,28134,41,41,82,0.5961960003062363,0.6033302497687327,1.1995262500749684,0.020022706331603128,0.009971174646163613,0.03785993243253105,0,0.2489175016430604,0.02900090318279583,0.19134109262511653,0.857619103798447
LIMA,LIMA,VILLA EL SALVADOR,150142,383154,0.696885767,20.166089,81.70731213,74.6793546,9.5279,1419.608656,94779,12515,4448,6563,418,1357,697,0.9451218688333334,0.544218309859155,0.7171838160941745,0.5617073655172414,0.7130228072793278,0.6548677102233701,0.805769244787361,0.5039481476607225,0.4411550876387417,0.7625027097479298,0.11113214796812051,0.7388151891824125,0.5659895201540931,467,296752,121385,182049,180732,90640,95215,116020,30745,86834,41,41,82,0.5156158565523417,0.6987329770729184,1.2143488336252606,0.013434087998159728,0.012580453235410832,0.03981198856511122,0.175,0.10602041447914969,0.016445292493254743,0.14221003874874863,0.744828580013891
